"ID","RawName","ActualEvent"
"7412","Open Men's Singles - Open MS C FLIGHT","MS"
"7413","Open Women's Singles - Open WS B FLIGHT","MS"
"7414","Under 16 Boy's Singles - Under 16 BS A FLIGHT","MS"
"7415","Under 16 Boy's Singles - Under 16 BS B FLIGHT","MS"
"7416","Under 16 Boy's Singles - Under 16 BS C FLIGHT","MS"
"7417","01- Open MS A/B - Group B","MS"
"7418","01- Open MS A/B - Group A","MS"
"7419","01- Open MS A/B - Group D","MS"
"7420","01- Open MS A/B - Group C","MS"
"7421","01- Open WS A/B - Open WS A/B","WS"
"7422","02- MS C (Novice) - Group B","MS"
"7423","02- MS C (Novice) - Group A","MS"
"7424","01- Open MD A/B - Group B","MD"
"7425","01- Open XD A/B - Open XD A/B","XD"
"7426","01- Open MD A/B - Group A","MD"
"7427","03- Collegiate MS","MS"
"7428","Novice Doubles ""C""","D"
"7429","01- Open WD A/B","WD"
"7430","Combined Age 80+","M"
"7431","01- Open MS A/B - Open MS A","MS"
"7432","02- MS C (Novice) - MS C (Novice)","MS"
"7433","01- Open MD A/B - Open MD A","MD"
"7434","01- Open MD A/B - Open MD B","MD"
"7435","Combined Age 100+","M"
"7436","01- Open MS A/B - Open MS B","MS"
"7437","DXD+ - Group A","XD"
"7438","DXD+ - Group B","XD"
"7439","WD Each final is followed by prize giving ceremony","WD"
"7440","MD After price giving ceremony","MD"
"7441","Open Mixed Doubles - OXD - Group A & C","XD"
"7442","Open Men's Singles - OMS - Group A & C","MS"
"7443","Open Mixed Doubles - OXD - Group B","XD"
"7444","Open Women's Singles - OWS - Group A & C","MS"
"7445","Open Men's Doubles - OMD - Group A & C","MD"
"7446","Open Women's Doubles - OWD - Group A & C","MD"
"7447","Open Women's Singles - OWS - Group B","MS"
"7448","Open Men's Singles - OMS - Group B","MS"
"7449","Open Men's Doubles - OMD - Group B","MD"
"7450","Senior Mixed Doubles - SXD","XD"
"7451","Master Mixed Doubles - MXD","XD"
"7452","Master Men's Doubles - MMD","MD"
"7453","Senior Men's Singles - SMS","MS"
"7454","Senior Women's Doubles - SWD","MD"
"7455","Senior Men's Doubles - SMS","MS"
"7456","Master Men's Singles - MMS","MS"
"7457","Open Women's Doubles - OWD - B Group","MD"
"7458","CMS/BMS","MS"
"7459","CMD/BMD","MD"
"7460","CMX/BMX","XD"
"7461","WS U17 - Qualification","WS"
"7462","MD U17 - Qualification","MD"
"7463","WD-80+","WD"
"7464","MD-95+","MD"
"7465","MS-40+ - Group B","MS"
"7466","MS-40+ - Group A","MS"
"7467","S1 - S1A","?"
"7468","S1 - S1B","?"
"7469","D1","?"
"7470","MD A - MD A - Final Round","MD"
"7471","XD A - XD A","XD"
"7472","Funky Doubles - Group F","D"
"7473","Funky Doubles - Group E","D"
"7474","Funky Doubles - Elimination Bracket","D"
"7475","S1 - Qualification","?"
"7476","S1 - Group C","?"
"7477","S1 - Group A","?"
"7478","S1 - Group B","?"
"7479","S1 - Group D","?"
"7480","JS-U15 (RR)","S"
"7481","WD-C - WD C","WD"
"7482","MS-B (RR)","MS"
"7483","MD-U19 Same time as MD #1","MD"
"7484","E Men's Singles","MS"
"7485","C Women's Singles","MS"
"7486","E Women's Singles","MS"
"7487","E Women's Doubles - Group B","MD"
"7488","E+ Men's Doubles","MD"
"7489","D+ Mixed Doubles","XD"
"7490","E Men's Doubles - Group A","MD"
"7491","C+ Men's Doubles","MD"
"7492","E Mixed Doubles","XD"
"7493","B Women's Singles - Group A","MS"
"7494","E+ Women's Doubles","MD"
"7495","D+ Men's Doubles","MD"
"7496","B Women's Singles - Group B","MS"
"7497","E Women's Doubles - Group A","MD"
"7498","E+ Mixed Doubles","XD"
"7499","E Men's Doubles - Group B","MD"
"7500","Novice Girl's Singles","WS"
"7501","E Women's Doubles","MD"
"7502","E Men's Doubles","MD"
"7503","MS Afret price giving ceremony","MS"
"7504","Advance MD","MD"
"7505","Advance XD","XD"
"7506","Intermediate MD","MD"
"7507","Intermediate XD","XD"
"7508","Beginner/Charity Supporter MS","MS"
"7509","Beginner/Charity Supporter WS","WS"
"7510","Beginner/Charity Supporter WD","WD"
"7511","Beginner/Charity Supporter MD","MD"
"7512","Beginner/Charity Supporter XD - Group A","XD"
"7513","Advance/Intermediate MS","MS"
"7514","Advance XD - Group B","XD"
"7515","Beginner/Charity Supporter XD - Group B","XD"
"7516","Beginner/Charity Supporter XD","XD"
"7517","Advance XD - Group A","XD"
"7518","Open MS 45+","MS"
"7519","Women's Singles Combined","MS"
"7520","EXD 45+","XD"
"7521","EXD 45<","XD"
"7522","BXD 45+","XD"
"7523","Open MS <45","MS"
"7524","DXD 45<","XD"
"7525","DXD 45+","XD"
"7526","CXD 45+","XD"
"7527","AXD 45+","XD"
"7528","AXD 45<","XD"
"7529","BXD 45<","XD"
"7530","EMD 45<","MD"
"7531","CXD 45<","XD"
"7532","EWD Combined - Group A","M"
"7533","EWD Combined - Group B","M"
"7534","CWD 45<","WD"
"7535","DWD 45<","WD"
"7536","EWD Combined - EWD Combined 3/4 Playoff","M"
"7537","DMD 45+","MD"
"7538","EMD 45+","MD"
"7539","DWD 45+","WD"
"7540","CMD 45<","MD"
"7541","AMD 45<","MD"
"7542","EWD Combined - EWD Combined 1st/2nd Place","M"
"7543","BMD 45+","MD"
"7544","CWD 45+","WD"
"7545","DMD 45<","MD"
"7546","BWD Combined","M"
"7547","AWD 45<","WD"
"7548","AMD 45+ / BMD 45< Combined","MD"
"7549","CMD 45+","MD"
"7550","B/C Women's Doubles","MD"
"7551","Super C Men's Doubles","MD"
"7552","B Men's Doubles - Group B","MD"
"7553","B Men's Doubles - Group A","MD"
"7554","BS U19 - Int","MS"
"7555","GS U15 - Int","WS"
"7556","BS U13 - Rookie","MS"
"7557","BD U15 - Int","MD"
"7558","BD U19 - Int","MD"
"7559","XD U15 - Int","XD"
"7560","BD U13 - Rookie","MD"
"7561","BS U15 - Int","MS"
"7562","GS U19 - Rookie","WS"
"7563","XD U19 - Rookie","XD"
"7564","BS U19 - Rookie","MS"
"7565","GD U15 - Int","WD"
"7566","BS U17 - Int","MS"
"7567","GS U17 - Int","WS"
"7568","BD U17 - Int","MD"
"7569","XD U17 - Int","XD"
"7570","BS U17 - Rookie","MS"
"7571","BS U13 - Int","MS"
"7572","GD U17 - Int","WD"
"7573","WD After the price giving ceremony for the MS",NA
" XD and","WD",NA
"7574","MD After the price giving ceremony of the WD final","MD"
"7575","WS After the price giving ceremony for the XD","WS"
"7576","MS After the price giving ceremony for the WS","MS"
"7577","MD After the price giving ceremony for the MS","MD"
"7578","WD After the price giving ceremony for the MD","WD"
"7579","XD B - Group B","XD"
"7580","XD B - Group A","XD"
"7581","Girl Single U11","WS"
"7582","Boy Single U13","MS"
"7583","Girl Single U13","WS"
"7584","Boy Single U9","MS"
"7585","Boy Single U11","MS"
"7586","Parent/Child Double","D"
"7587","Boy Single U15","MS"
"7588","Girl Double U15","WD"
"7589","Girl Single U19","WS"
"7590","Boy Single U19","MS"
"7591","Boy Double U19","MD"
"7592","XD Advanced","XD"
"7593","XD Intermediate","XD"
"7594","MS - MS Group 1","MS"
"7595","MS - MS Group 2","MS"
"7596","MS - MS Group 3","MS"
"7597","MD - MD Group 1","MD"
"7598","MD - MD Group 3","MD"
"7599","MD - MD Group 2","MD"
"7600","MS - A MS","MS"
"7601","MD - A MD","MD"
"7602","Men's Doubles Intermediate","MD"
"7603","Mixed Doubles Intermediate","XD"
"7604","Women's Singles Intermediate","MS"
"7605","Women's Double Open-Int","MD"
"7606","XD-O (RR)","XD"
"7607","XD-B (RR)","XD"
"7608","WD-AB (RR)","WD"
"7609","All Doubles Round 1","D"
"7610","All Doubles Round 2","D"
"7611","All Doubles Round 3","D"
"7612","U9 - Group D","?"
"7613","U9 - Group C","?"
"7614","U9 - Group A","?"
"7615","U9 - Group B","?"
"7616","Funky double","D"
"7617","Triple D","?"
"7618","Triple B","?"
"7619","U9","?"
"7620","WD D+/ D","WD"
"7621","WD C+ / C",NA
" D+","WD",NA
"7622","MD C+ / C+ ",NA
" C","MD",NA
"7623","XD D+ / D","XD"
"7624","XD C+ ",NA
" C / D+","XD",NA
"7625","MD C+ ",NA
" C / D+","MD",NA
"7626","WD D+/ D - Group A","WD"
"7627","XD C+ / C","XD"
"7628","WD D+/ D - Group B","WD"
"7629","XD B/C+","XD"
"7630","S2D - Group A","?"
"7631","S2D - Group B","?"
"7632","S2D - Group C","?"
"7633","S2D - Group D","?"
"7634","S2C","?"
"7635","S2D","?"
"7636","D2 - D2C","?"
"7637","D2 - D2D","?"
"7638","70MS","MS"
"7639","148+MD","MD"
"7640","138MXD","XD"
"7641","140MD","MD"
"7642","40MS - Group B","MS"
"7643","100WD","WD"
"7644","119MXD","XD"
"7645","75MS","MS"
"7646","120MD - Group B","MD"
"7647","110WD","WD"
"7648","110MD","MD"
"7649","99MXD - Group B","XD"
"7650","119WD - Group B","WD"
"7651","120MD - Group A","MD"
"7652","119WD - Group A","WD"
"7653","99MXD - Group A","XD"
"7654","100MD - Group A","MD"
"7655","100MD - Group B","MD"
"7656","40MS - Group A","MS"
"7657","80WD","WD"
"7658","148+MXD","XD"
"7659","90WD","WD"
"7660","119WD","WD"
"7661","99MXD","XD"
"7662","BS U13 - Position 1-4","MS"
"7663","BS U13 - Position 5-8","MS"
"7664","Novice Doubles (Co-ed)","D"
"7665","D Mixed Doubles - Group B","XD"
"7666","D Mixed Doubles - Group A","XD"
"7667","C Mens Doubles - Group A","MD"
"7668","C Mens Doubles - Group B","MD"
"7669","SJSU vs UCD MS","MS"
"7670","UCSC vs UCD WS","WS"
"7671","SJSU vs UCD WD","WD"
"7672","SJSU vs UCD MX","XD"
"7673","UCSC vs SJSU MS","MS"
"7674","UCSC vs UCD MD","MD"
"7675","SJSU vs UCD MD","MD"
"7676","UCSC vs UCD MS","MS"
"7677","UCSC vs UCD WD","WD"
"7678","SJSU vs UCD WS","WS"
"7679","UCSC vs SJSU MD","MD"
"7680","UCSC vs UCD MX","XD"
"7681","UCSC vs SJSU MX","XD"
"7682","UCSC vs SJSU WD","WD"
"7683","UCSC vs SJSU WS","WS"
"7684","Blue Shell Open Womens Doubles - Arrival Time Saturday 12:15pm","MD"
"7685","Green Shell Open Mens Doubles - Arrival Time Saturday 12:45pm","MD"
"7686","Blue Shell Open Mens Doubles - Arrival Time Saturday 3pm","MD"
"7687","Red Shell Open Mens Doubles - Arrival Time Saturday 7pm","MD"
"7688","MIX 80+ Combined","XD"
"7689","MD 80+ Combined","MD"
"7690","U13 Double","D"
"7691","Co-MS","MS"
"7692","Co-WS","WS"
"7693","Co-XD","XD"
"7694","Co-MD","MD"
"7695","XD-U19 1:40 PM","XD"
"7696","Funky Doubles - Group G","D"
"7697","Funky Doubles Main Draw","D"
"7698","Fun Singles Event","S"
"7699","Fun Doubles Event - Group A","D"
"7700","Fun Doubles Event - Group B","D"
"7701","Fun Doubles Event - Group C","D"
"7702","Fun Doubles Event - Group D","D"
"7703","Fun Doubles Event - Fun Doubles Event #1","D"
"7704","Fun Doubles Event - Fun Doubles Event #2","D"
"7705","Competitive Singles - Group C","MS"
"7706","Competitive Singles - Group D","MS"
"7707","Competitive Singles - Group E","MS"
"7708","Competitive Singles - Group F","MS"
"7709","Competitive Singles - Group A","MS"
"7710","Competitive Singles - Group B","MS"
"7711","Competitive Singles - Competitive Singles 1","MS"
"7712","Competitive Singles - Competitive Singles 2","MS"
"7713","Competitive Singles - Competitive Singles 3","MS"
"7714","Competitive Doubles - Group D","MD"
"7715","Competitive Doubles - Group F","MD"
"7716","Competitive Doubles - Group B","MD"
"7717","Competitive Doubles - Group A","MD"
"7718","Competitive Doubles - Group C","MD"
"7719","Competitive Doubles - Group G","MD"
"7720","Competitive Doubles - Competitive Doubles 1","MD"
"7721","Competitive Doubles - Competitive Doubles 2","MD"
"7722","Competitive Doubles - Competitive Doubles 3","MD"
"7723","MS U15 - Qualification","MS"
"7724","MS U17 - Qualification","MS"
"7725","MD U15 - Qualification","MD"
"7726","WS U13","WS"
"7727","MS U13","MS"
"7728","WD U13","WD"
"7729","MD U13","MD"
"7730","Open WS - Open A WS","WS"
"7731","U-13 Girls Doubles","WD"
"7732","U-17 Boys Doubles","MD"
"7733","U-13 Mixed Doubles","XD"
"7734","U-17 Mixed Doubles","XD"
"7735","U-13 Boys Singles","MS"
"7736","U-17 Boys Singles","MS"
"7737","U-17 Girls Singles","WS"
"7738","U-13 Girls Singles","WS"
"7739","U-13 Boys Doubles","MD"
"7740","Open Men Singles - B Men Singles","MS"
"7741","Open Women Singles - B Women Singles","MS"
"7742","Open Women Doubles - B Women Doubles","MD"
"7743","Senior Women Singles","MS"
"7744","XD - Position 01-04","XD"
"7745","XD - Position 05-08","XD"
"7746","WS - Position 01-04","WS"
"7747","WS - Position 05-08","WS"
"7748","MD - Position 01-04","MD"
"7749","MD - Position 05-08","MD"
"7750","SJSU vs UCM WS","WS"
"7751","SJSU vs UCM MS","MS"
"7752","SJSU vs UCM WD","WD"
"7753","SJSU vs UCM MD","MD"
"7754","UCSC vs UCM WD","WD"
"7755","SJSU vs UCM MX","XD"
"7756","UCSC vs UCM MS","MS"
"7757","UCSC vs UCM WS","WS"
"7758","UCSC vs UCM MX","XD"
"7759","UCSC vs UCM MD","MD"
"7760","XD87+","XD"
"7761","XD 114+","XD"
"7762","MD Masters Open","MD"
"7763","WD Masters Open","WD"
"7764","MS-U19 The prize giving ceremony is after the both single","MS"
"7765","WS-U19 The prize giving ceremony is after the both single","WS"
"7766","MD-U19 After the prize giving ceremony of the singles fin","MD"
"7767","WD-U19 After the prize giving ceremony of the MD final","WD"
"7768","XD-U19 After the prize giving ceremony of WD final","XD"
"7769","Junior Single","S"
"7770","Junior Double","D"
"7771","Team Doubles 1 - Team Doubles","D"
"7772","Team Doubles 2","D"
"7773","Team Doubles 3","D"
"7774","SC","?"
"7775","DA","?"
"7776","DB - Group A","?"
"7777","DB - Group B","?"
"7778","DB","?"
"7779","MS - Group 5","MS"
"7780","MS - Group 6","MS"
"7781","MS - Group 7","MS"
"7782","MS - Group 8","MS"
"7783","WS - Group 4","WS"
"7784","WS - Group 5","WS"
"7785","WS - Group 6","WS"
"7786","WS - Group 7","WS"
"7787","WS - Group 8","WS"
"7788","Doubles C - Group A","D"
"7789","Doubles C - Group C","D"
"7790","Doubles C - Group D","D"
"7791","Doubles C - Group B","D"
"7792","Mixed Doubles B - Group C","XD"
"7793","Mixed Doubles B - Group D","XD"
"7794","Doubles A - Group A","D"
"7795","Doubles A - Group B","D"
"7796","Doubles D - Group A","D"
"7797","Doubles D - Group C","D"
"7798","Doubles D - Group B","D"
"7799","Doubles D - Group D","D"
"7800","Doubles B - Group A","D"
"7801","Doubles B - Group B","D"
"7802","Doubles B - Group C","D"
"7803","Doubles B - Group D","D"
"7804","Mixed Doubles C - Group C","XD"
"7805","Mixed Doubles C - Group D","XD"
"7806","80 Age Group","?"
"7807","OPEN - Group C","?"
"7808","OPEN - Group D","?"
"7809","100 Age Group","?"
"7810","120 Age Group","?"
"7811","Xmas Doubles - Xmas Doubles RR","D"
"7812","MD 90 - Group B","MD"
"7813","MD 90 - Group A","MD"
"7814","C/D Open Singles - Group 1","S"
"7815","C/D Open Singles - Group 2","S"
"7816","A/B Open Singles - Group 1","S"
"7817","C/D Open Singles - Position 01-04","S"
"7818","C/D Open Singles - Position 05-08","S"
"7819","A/B Open Singles - Group 2","S"
"7820","A/B Open Singles - Group 3","S"
"7821","A/B Open Singles - Group 4","S"
"7822","C/D Open Doubles - Group 1","D"
"7823","C/D Open Doubles - Group 2","D"
"7824","A/B Open Doubles - Group 1","D"
"7825","Senior Doubles - Group 2","D"
"7826","Senior Doubles - Group 1","D"
"7827","A/B Open Doubles - Group 2","D"
"7828","A/B Open Doubles - Group 3","D"
"7829","A/B Open Doubles - Group 4","D"
"7830","Mixed Doubles - Group 1","XD"
"7831","Mixed Doubles - Group 2","XD"
"7832","A/B Open Singles - Position 01-08","S"
"7833","A/B Open Doubles - Position 01-08","D"
"7834","A/B Open Doubles - Position 09-16","D"
"7835","Drop King Championships","?"
"7836","A/B Open Singles - Position 09-16","S"
"7837","C/D Open Doubles - Position 01-04","D"
"7838","C/D Open Doubles - Position 05-08","D"
"7839","Blue Shell Open Mens Singles - Arrival Time Friday 6:30pm","MS"
"7840","Red Shell Open Mens Singles - Arrival Time Friday 7:00pm","MS"
"7841","Green Shell Open Womens Singles - Arrival Time Friday 7:00pm","MS"
"7842","Red Shell Open Womens Doubles - Arrival Time Saturday 10:45am","MD"
"7843","Green Shell Open Womens Doubles - Arrival Time Saturday 10:45am","MD"
"7844","Green Shell Open Mens Singles - Arrival Time Saturday 10:45am","MS"
"7845","Blue Shell Open Womens Doubles - Arrival Time Saturday 11:50am","MD"
"7846","Green Shell Open Mens Doubles - Arrival Time Saturday 1:00pm","MD"
"7847","Blue Shell Open Mens Doubles - Arrival Time Saturday 1:30pm","MD"
"7848","Red Shell Open Mens Doubles - Arrival Time Saturday 2:45pm","MD"
"7849","Red Shell Open Mixed Doubles - Arrival Time Sunday 10:45am","XD"
"7850","Blue Shell Open Mixed Doubles - Arrival Time Sunday 11:50am","XD"
"7851","MD1 75","MD"
"7852","WS 30","WS"
"7853","MD 75--Final - MD3 75","MD"
"7854","MD2 75","MD"
"7855","WS-A - Group B","WS"
"7856","WS-A - Group A","WS"
"7857","MD-40+","MD"
"7858","C/D WS","WS"
"7859","WD After the prize giving ceremony for XD and WS","WD"
"7860","MS After the prize giving ceremony for WD","MS"
"7861","MD After the prize giving ceremony for WD","MD"
"7862","GS U19 - Int","WS"
"7863","BS U15 - Rookie","MS"
"7864","GD U19 - Int","WD"
"7865","BD U15 - Rookie","MD"
"7866","XD U19 - Int","XD"
"7867","GD U17 - Rookie","WD"
"7868","XD U17 - Rookie","XD"
"7869","BD U17 - Rookie","MD"
"7870","MS Court TBA","MS"
"7871","MD Court TBA","MD"
"7872","WS Court TBA","WS"
"7873","WD Court TBA","WD"
"7874","XD-U19 Starting at 16:00. Order of QF will be published d","XD"
"7875","MD-U19 Court to be announced","MD"
"7876","WD-U19 Court to be announced","WD"
"7877","WD-U19 court to be announced","WD"
"7878","WS-U19 Court to be announced","WS"
"7879","MD-U19 court to be announced","MD"
"7880","WD D/E - Group A","WD"
"7881","WD D/E - Group B","WD"
"7882","MD C / D+","MD"
"7883","WD D+/D - Group A","WD"
"7884","MXD D+ - Group A","XD"
"7885","WD D+/D - Group B","WD"
"7886","MXD B/C+","XD"
"7887","MXD C / D+","XD"
"7888","MXD C+","XD"
"7889","MXD D+ - Group B","XD"
"7890","U13 Unisex Singles - U13 Boys Singles","MS"
"7891","U10 Singles Unisex","S"
"7892","U17 Unisex Singles - U17 Boys Singles","MS"
"7893","U10 Doubles Unisex","D"
"7894","U13 Doubles - U13 Boys Doubles","MD"
"7895","Beginners Unisex Singles - MS Beginners","MS"
"7896","MS Amateur - MS Amature","MS"
"7897","MD Amateur","MD"
"7898","MD Beginners","MD"
"7899","WS after Price Giving Ceremony XD","WS"
"7900","MS after Price Giving Ceremony WS","MS"
